Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
168121,TechCorp,Email,Women 25-34,60 days,Facebook,0.1,11869.0,5.94,Los Angeles,German,424,5160,8,Foodies,2021-08-09
184209,DataTech Solutions,Display,Women 25-34,30 days,Website,0.01,12483.0,7.57,New York,German,477,3928,7,Outdoor Adventurers,2021-09-06
167381,DataTech Solutions,Search,Women 25-34,60 days,Website,0.02,14846.0,4.73,Los Angeles,English,416,6898,3,Fashionistas,2021-07-30
192013,TechCorp,Search,Men 18-24,30 days,YouTube,0.01,17304.0,4.87,New York,English,324,2552,2,Fashionistas,2021-01-23
20550,Alpha Innovations,Social Media,Men 18-24,30 days,Email,0.13,14717.0,2.87,Miami,Spanish,943,9720,2,Fashionistas,2021-04-20
89350,DataTech Solutions,Email,Men 25-34,45 days,Website,0.12,9999.0,6.22,Miami,German,789,5971,7,Outdoor Adventurers,2021-10-17
120972,Alpha Innovations,Email,Women 35-44,15 days,Email,0.11,11502.0,4.37,Chicago,German,184,7097,8,Health & Wellness,2021-06-06
115089,NexGen Systems,Search,Women 25-34,15 days,Website,0.11,15795.0,7.43,Los Angeles,English,935,1231,3,Foodies,2021-04-24
68079,TechCorp,Email,All Ages,60 days,Google Ads,0.15,16519.0,2.39,New York,Mandarin,813,7868,7,Health & Wellness,2021-07-08
109859,NexGen Systems,Social Media,Men 18-24,60 days,Website,0.05,13694.0,7.88,Los Angeles,German,866,3669,6,Outdoor Adventurers,2021-12-25
25556,Innovate Industries,Display,Women 25-34,30 days,Facebook,0.08,18910.0,3.44,Miami,English,936,8106,5,Health & Wellness,2021-01-06
19951,TechCorp,Email,Men 25-34,45 days,Facebook,0.03,6876.0,2.89,Houston,French,984,3571,2,Outdoor Adventurers,2021-08-29
61544,Innovate Industries,Display,All Ages,60 days,Facebook,0.1,19847.0,3.13,Los Angeles,English,207,2226,7,Health & Wellness,2021-08-12
53589,Innovate Industries,Email,Women 25-34,15 days,Google Ads,0.09,16676.0,7.59,Los Angeles,Spanish,631,7353,3,Health & Wellness,2021-10-26
150347,TechCorp,Email,Women 35-44,60 days,Facebook,0.03,6769.0,6.57,Los Angeles,English,229,3851,6,Health & Wellness,2021-11-28
137455,NexGen Systems,Influencer,Women 25-34,15 days,Email,0.11,17258.0,5.96,Los Angeles,English,731,9729,1,Fashionistas,2021-08-03
105946,Alpha Innovations,Influencer,Men 25-34,60 days,Website,0.14,14251.0,6.49,Miami,English,417,8168,1,Fashionistas,2021-04-06
149895,DataTech Solutions,Social Media,All Ages,45 days,Email,0.04,15587.0,7.56,Miami,German,188,2915,9,Foodies,2021-09-02
68288,Alpha Innovations,Display,Women 35-44,45 days,Facebook,0.03,9558.0,4.56,Los Angeles,Mandarin,946,6344,8,Tech Enthusiasts,2021-02-02
122110,NexGen Systems,Display,Women 35-44,30 days,Facebook,0.08,17937.0,2.2,Chicago,German,741,6276,9,Fashionistas,2021-07-19
38957,Innovate Industries,Display,Men 25-34,30 days,Facebook,0.07,5639.0,2.57,Miami,French,989,2393,9,Tech Enthusiasts,2021-09-24
81757,TechCorp,Social Media,Men 18-24,60 days,Google Ads,0.12,15092.0,3.13,Los Angeles,French,411,6396,3,Health & Wellness,2021-12-28
145828,NexGen Systems,Social Media,Women 25-34,45 days,Website,0.05,17796.0,3.09,New York,French,242,6432,4,Fashionistas,2021-07-12
160733,DataTech Solutions,Influencer,Men 18-24,30 days,YouTube,0.11,6590.0,7.19,Los Angeles,English,874,2647,3,Outdoor Adventurers,2021-05-13
127878,TechCorp,Search,Women 25-34,60 days,YouTube,0.13,13348.0,2.48,Houston,English,912,3018,6,Health & Wellness,2021-05-08
177239,Alpha Innovations,Influencer,Women 35-44,45 days,Google Ads,0.01,10508.0,4.29,Miami,German,923,4605,9,Fashionistas,2021-08-02
69278,Innovate Industries,Search,Men 18-24,15 days,Facebook,0.04,17531.0,3.79,Los Angeles,English,500,8110,6,Foodies,2021-10-20
38945,Innovate Industries,Influencer,Men 25-34,30 days,Facebook,0.03,7488.0,3.43,Chicago,English,172,4623,7,Tech Enthusiasts,2021-09-12
173062,Alpha Innovations,Search,Men 25-34,45 days,Instagram,0.1,5476.0,6.84,New York,English,708,7388,10,Health & Wellness,2021-02-21
9655,Alpha Innovations,Influencer,All Ages,45 days,Instagram,0.07,16314.0,2.71,Chicago,Mandarin,451,5795,2,Outdoor Adventurers,2021-06-14
165950,Alpha Innovations,Email,Women 35-44,45 days,Instagram,0.12,14486.0,5.1,Houston,Mandarin,331,3385,10,Health & Wellness,2021-08-28
81231,Innovate Industries,Email,Men 25-34,30 days,Facebook,0.06,15763.0,6.16,Los Angeles,Mandarin,670,1190,9,Foodies,2021-07-20
84117,Innovate Industries,Influencer,Women 25-34,45 days,Email,0.13,12611.0,5.65,Miami,German,298,7438,4,Foodies,2021-06-16
180816,TechCorp,Influencer,Women 35-44,15 days,YouTube,0.07,5926.0,4.77,New York,Spanish,400,5355,7,Fashionistas,2021-05-21
80238,DataTech Solutions,Display,Women 35-44,15 days,Instagram,0.03,15370.0,5.67,Chicago,Spanish,749,8546,8,Health & Wellness,2021-10-30
23220,DataTech Solutions,Search,Women 35-44,15 days,Google Ads,0.14,14704.0,6.12,Miami,German,673,4695,3,Health & Wellness,2021-08-13
84880,Innovate Industries,Display,Women 35-44,30 days,Website,0.14,5557.0,7.57,Miami,French,261,3570,10,Tech Enthusiasts,2021-07-19
47772,DataTech Solutions,Email,Women 25-34,15 days,Facebook,0.11,17618.0,6.24,Chicago,Mandarin,324,5551,8,Fashionistas,2021-11-18
175109,Innovate Industries,Influencer,Men 25-34,45 days,YouTube,0.06,12689.0,4.25,Chicago,French,399,9869,4,Health & Wellness,2021-10-01
149702,Alpha Innovations,Social Media,Men 25-34,60 days,Instagram,0.11,14407.0,6.92,Chicago,Spanish,452,4314,7,Foodies,2021-02-21
76644,Alpha Innovations,Search,All Ages,30 days,Website,0.13,14269.0,2.89,Houston,Spanish,381,5220,2,Outdoor Adventurers,2021-12-25
160130,TechCorp,Social Media,All Ages,15 days,Google Ads,0.07,16331.0,4.42,Los Angeles,German,313,8658,5,Fashionistas,2021-09-17
144571,Alpha Innovations,Social Media,All Ages,15 days,Instagram,0.02,11126.0,4.46,Los Angeles,French,885,7545,10,Fashionistas,2021-01-31
10001,Alpha Innovations,Social Media,Men 25-34,45 days,Instagram,0.1,7355.0,2.07,Chicago,Spanish,717,7130,10,Fashionistas,2021-05-26
136039,TechCorp,Display,Women 25-34,30 days,Facebook,0.06,11818.0,3.64,Miami,French,158,2139,1,Tech Enthusiasts,2021-09-16
44410,Alpha Innovations,Email,Men 25-34,30 days,Facebook,0.11,12145.0,3.67,Los Angeles,English,591,8306,5,Foodies,2021-09-02
75685,Innovate Industries,Search,Women 25-34,60 days,Instagram,0.04,19295.0,4.25,Miami,Mandarin,268,5073,8,Foodies,2021-05-10
85244,NexGen Systems,Search,Men 18-24,60 days,YouTube,0.05,11440.0,2.01,Los Angeles,German,276,5326,6,Outdoor Adventurers,2021-07-18
65195,Alpha Innovations,Email,All Ages,45 days,Email,0.04,13527.0,5.88,Los Angeles,Spanish,992,1307,2,Health & Wellness,2021-08-13
124995,Alpha Innovations,Display,Women 25-34,45 days,YouTube,0.02,14507.0,5.49,Houston,Mandarin,924,3349,1,Outdoor Adventurers,2021-06-14
189610,Innovate Industries,Search,Men 18-24,45 days,Google Ads,0.03,9635.0,6.04,Houston,Spanish,737,5386,4,Outdoor Adventurers,2021-06-24
168400,Innovate Industries,Social Media,Men 25-34,60 days,YouTube,0.12,11187.0,3.98,Los Angeles,French,909,5534,6,Foodies,2021-05-15
76729,Innovate Industries,Email,Men 18-24,45 days,Instagram,0.08,10183.0,6.89,Houston,French,218,1982,8,Outdoor Adventurers,2021-03-20
180001,TechCorp,Influencer,Women 35-44,30 days,Website,0.05,8625.0,7.88,New York,Mandarin,604,1336,3,Foodies,2021-02-25
35733,Alpha Innovations,Email,All Ages,15 days,YouTube,0.05,14260.0,7.84,Houston,Spanish,163,8673,3,Tech Enthusiasts,2021-11-24
62594,NexGen Systems,Display,Women 25-34,60 days,Website,0.07,19910.0,6.0,Miami,English,581,5082,4,Health & Wellness,2021-06-28
55,NexGen Systems,Social Media,Men 18-24,30 days,YouTube,0.05,17375.0,6.15,Miami,Spanish,450,6012,7,Foodies,2021-02-24
176467,Alpha Innovations,Email,Men 18-24,15 days,YouTube,0.03,13510.0,3.83,Miami,Mandarin,204,1055,4,Foodies,2021-06-21
5715,DataTech Solutions,Display,Women 25-34,45 days,Instagram,0.12,19221.0,7.21,Chicago,Spanish,405,4589,1,Outdoor Adventurers,2021-08-28
34124,DataTech Solutions,Search,Men 25-34,60 days,Website,0.04,11232.0,3.72,Los Angeles,Spanish,801,3158,10,Tech Enthusiasts,2021-06-28
36709,NexGen Systems,Display,Women 25-34,15 days,Instagram,0.1,16625.0,5.36,New York,Mandarin,414,8055,5,Fashionistas,2021-07-28
143726,Alpha Innovations,Email,Men 25-34,15 days,Facebook,0.07,7751.0,6.82,Houston,Spanish,529,6295,9,Foodies,2021-10-08
4866,DataTech Solutions,Social Media,All Ages,60 days,YouTube,0.03,10697.0,4.21,Houston,French,969,3904,7,Fashionistas,2021-05-01
91339,Innovate Industries,Email,Women 25-34,45 days,YouTube,0.12,7838.0,3.87,Miami,English,686,6958,10,Fashionistas,2021-03-30
37588,Alpha Innovations,Social Media,Men 25-34,45 days,YouTube,0.13,6010.0,5.98,Miami,German,442,1740,8,Health & Wellness,2021-12-24
14492,Innovate Industries,Display,Men 18-24,60 days,Facebook,0.05,13748.0,7.57,Chicago,English,439,1690,5,Health & Wellness,2021-09-14
136662,Innovate Industries,Influencer,All Ages,45 days,Instagram,0.02,18484.0,7.16,Miami,Mandarin,921,6926,1,Tech Enthusiasts,2021-06-01
6651,Alpha Innovations,Influencer,Women 25-34,15 days,Website,0.06,19050.0,4.67,Houston,English,686,7969,6,Foodies,2021-03-22
136546,Innovate Industries,Social Media,Men 25-34,15 days,Website,0.11,6664.0,4.07,Chicago,French,602,2903,3,Fashionistas,2021-02-05
162237,DataTech Solutions,Email,Women 35-44,15 days,YouTube,0.08,11871.0,4.8,Houston,English,877,9396,2,Outdoor Adventurers,2021-06-26
36370,Innovate Industries,Search,Men 25-34,45 days,Instagram,0.1,15750.0,7.95,Miami,English,646,4408,4,Tech Enthusiasts,2021-08-23
145571,Alpha Innovations,Display,All Ages,15 days,YouTube,0.12,16435.0,3.91,Los Angeles,Mandarin,441,7620,7,Health & Wellness,2021-10-28
11036,NexGen Systems,Email,Men 18-24,45 days,Email,0.09,12890.0,2.15,Los Angeles,Mandarin,682,3225,7,Health & Wellness,2021-03-27
180886,TechCorp,Influencer,Women 35-44,30 days,Email,0.14,7440.0,6.71,Miami,German,776,6230,5,Tech Enthusiasts,2021-07-30
173401,Innovate Industries,Email,Women 25-34,45 days,Email,0.04,7188.0,6.56,Miami,German,263,8445,3,Foodies,2021-01-26
122001,Alpha Innovations,Display,Women 25-34,30 days,Website,0.15,19646.0,5.98,New York,Mandarin,426,7652,9,Outdoor Adventurers,2021-04-01
137601,NexGen Systems,Email,Women 35-44,45 days,Website,0.13,13794.0,2.98,Miami,German,115,3558,2,Foodies,2021-12-27
78355,Alpha Innovations,Search,Men 18-24,60 days,Email,0.06,11747.0,2.95,Houston,Mandarin,743,1206,5,Outdoor Adventurers,2021-09-02
80010,Alpha Innovations,Influencer,Women 25-34,45 days,Email,0.06,6262.0,2.52,New York,Spanish,832,8359,5,Fashionistas,2021-03-16
112427,DataTech Solutions,Display,Men 18-24,60 days,Email,0.03,18237.0,4.54,New York,Spanish,969,7223,10,Foodies,2021-01-07
88999,NexGen Systems,Influencer,Women 35-44,15 days,Facebook,0.12,17197.0,6.56,Chicago,German,531,3343,4,Tech Enthusiasts,2021-10-31
1186,Alpha Innovations,Social Media,All Ages,60 days,Google Ads,0.05,19233.0,3.65,New York,Spanish,122,8862,5,Health & Wellness,2021-04-01
193176,DataTech Solutions,Search,Women 35-44,60 days,YouTube,0.02,7915.0,5.9,Los Angeles,French,654,2374,9,Fashionistas,2021-04-01
40981,TechCorp,Social Media,Women 35-44,30 days,YouTube,0.14,13497.0,6.47,Los Angeles,Mandarin,456,1331,8,Tech Enthusiasts,2021-04-11
38557,Innovate Industries,Influencer,Men 25-34,15 days,YouTube,0.08,13786.0,7.47,New York,Mandarin,494,6459,2,Health & Wellness,2021-08-20
110698,Alpha Innovations,Email,All Ages,45 days,Facebook,0.02,17836.0,6.09,Chicago,Spanish,210,2568,2,Outdoor Adventurers,2021-04-13
94142,TechCorp,Search,All Ages,30 days,Google Ads,0.01,11878.0,2.58,Los Angeles,German,669,1873,10,Health & Wellness,2021-12-03
101474,Innovate Industries,Display,Men 18-24,30 days,Google Ads,0.08,15446.0,3.66,Los Angeles,English,683,4591,1,Outdoor Adventurers,2021-01-04
143045,DataTech Solutions,Display,Men 18-24,60 days,Website,0.13,12201.0,7.0,New York,Spanish,295,5593,7,Outdoor Adventurers,2021-11-26
109164,Alpha Innovations,Display,All Ages,45 days,Website,0.02,9026.0,4.93,Chicago,Spanish,825,7215,4,Tech Enthusiasts,2021-01-29
112280,TechCorp,Social Media,Men 25-34,30 days,Facebook,0.06,9556.0,2.9,Chicago,Mandarin,679,1909,5,Foodies,2021-08-13
195716,TechCorp,Search,Men 18-24,60 days,YouTube,0.04,16464.0,6.7,Miami,Mandarin,298,1849,2,Foodies,2021-03-17
65873,Innovate Industries,Display,Women 25-34,15 days,Website,0.02,10679.0,5.85,Chicago,German,664,5775,1,Fashionistas,2021-06-22
160187,TechCorp,Email,Men 18-24,45 days,Email,0.04,10648.0,2.77,Los Angeles,English,744,6547,5,Foodies,2021-11-13
102797,Alpha Innovations,Search,Women 25-34,30 days,Google Ads,0.13,9075.0,5.92,Los Angeles,English,984,5501,2,Outdoor Adventurers,2021-08-20
59970,Innovate Industries,Influencer,All Ages,60 days,Google Ads,0.02,10956.0,2.82,Houston,Spanish,414,3194,9,Fashionistas,2021-04-20
88451,DataTech Solutions,Social Media,Men 25-34,30 days,Instagram,0.14,16524.0,7.69,Los Angeles,Spanish,579,7187,7,Outdoor Adventurers,2021-05-01
64858,NexGen Systems,Social Media,Women 35-44,60 days,Instagram,0.11,7928.0,5.09,Houston,Mandarin,569,1456,9,Tech Enthusiasts,2021-09-10
46369,Alpha Innovations,Influencer,Men 25-34,15 days,Facebook,0.1,5405.0,6.66,Houston,Spanish,306,2117,4,Health & Wellness,2021-01-14
177406,TechCorp,Email,Women 35-44,60 days,Website,0.07,16485.0,4.46,Houston,Spanish,978,4730,3,Fashionistas,2021-01-16
61654,DataTech Solutions,Email,Men 25-34,30 days,Google Ads,0.13,14412.0,7.7,Los Angeles,German,827,4574,10,Health & Wellness,2021-11-30
199572,Innovate Industries,Influencer,All Ages,60 days,YouTube,0.05,11658.0,4.19,Miami,German,839,1570,1,Fashionistas,2021-10-09
179438,DataTech Solutions,Influencer,All Ages,15 days,Instagram,0.03,9723.0,5.83,Houston,German,795,6757,9,Tech Enthusiasts,2021-08-11
157749,NexGen Systems,Influencer,Men 18-24,30 days,Instagram,0.05,6109.0,4.73,Houston,German,637,6097,1,Tech Enthusiasts,2021-03-10
117039,DataTech Solutions,Influencer,Men 25-34,30 days,Email,0.01,5138.0,2.24,Chicago,Spanish,906,9384,1,Foodies,2021-08-27
28717,Alpha Innovations,Display,Women 25-34,60 days,Email,0.02,5734.0,4.55,Miami,German,723,3156,3,Health & Wellness,2021-09-04
24734,TechCorp,Influencer,Women 35-44,30 days,Email,0.03,15823.0,5.71,Miami,English,331,4914,2,Fashionistas,2021-10-06
3241,DataTech Solutions,Display,All Ages,15 days,Facebook,0.04,12764.0,6.62,Chicago,French,799,4210,2,Health & Wellness,2021-11-17
3232,Alpha Innovations,Display,Women 25-34,30 days,Instagram,0.01,12759.0,8.0,New York,English,476,3627,6,Tech Enthusiasts,2021-11-08
21212,DataTech Solutions,Social Media,Women 25-34,30 days,Facebook,0.01,10612.0,7.91,Miami,English,451,1878,2,Foodies,2021-02-11
132948,TechCorp,Search,Women 25-34,15 days,Google Ads,0.14,13284.0,6.92,New York,Spanish,239,6804,6,Tech Enthusiasts,2021-03-29
56751,DataTech Solutions,Search,Men 18-24,60 days,Instagram,0.02,9285.0,5.4,Los Angeles,French,455,7265,10,Outdoor Adventurers,2021-06-25
82314,TechCorp,Social Media,Men 18-24,30 days,Facebook,0.06,6176.0,7.2,Chicago,German,346,6498,10,Foodies,2021-07-08
69865,Innovate Industries,Social Media,All Ages,60 days,Facebook,0.1,14284.0,6.88,Chicago,Mandarin,428,2337,4,Fashionistas,2021-05-30
20268,Alpha Innovations,Display,Men 25-34,30 days,Website,0.15,11714.0,3.95,Chicago,French,677,9501,2,Outdoor Adventurers,2021-07-12
123772,TechCorp,Email,Women 35-44,15 days,Instagram,0.02,12004.0,4.48,New York,Spanish,822,1410,7,Outdoor Adventurers,2021-02-06
190319,Alpha Innovations,Social Media,Men 18-24,45 days,Email,0.09,16572.0,3.6,Miami,German,539,9637,9,Fashionistas,2021-06-03
110884,DataTech Solutions,Email,Men 18-24,30 days,Email,0.14,5941.0,2.38,Los Angeles,Mandarin,897,5561,6,Foodies,2021-10-16
69431,Innovate Industries,Email,Men 25-34,45 days,Email,0.1,5593.0,5.34,Los Angeles,Mandarin,265,4355,4,Fashionistas,2021-03-22
146407,Alpha Innovations,Influencer,Men 18-24,45 days,Google Ads,0.1,18535.0,2.37,Miami,English,761,4272,10,Fashionistas,2021-02-11
37299,Alpha Innovations,Email,Men 25-34,30 days,Website,0.03,17789.0,3.58,Miami,German,903,9013,6,Tech Enthusiasts,2021-03-10
156766,NexGen Systems,Social Media,Women 35-44,15 days,YouTube,0.08,7335.0,6.4,Los Angeles,German,650,3583,1,Tech Enthusiasts,2021-06-30
64577,NexGen Systems,Email,Women 25-34,30 days,YouTube,0.05,10035.0,3.65,Houston,French,509,7945,3,Tech Enthusiasts,2021-12-03
97967,DataTech Solutions,Search,All Ages,45 days,Google Ads,0.05,13141.0,5.28,Houston,English,523,3087,9,Fashionistas,2021-05-27
44243,Innovate Industries,Display,Men 18-24,15 days,Instagram,0.04,16050.0,3.62,Chicago,English,233,6004,1,Fashionistas,2021-03-19
79395,TechCorp,Social Media,Women 35-44,60 days,Instagram,0.11,5135.0,3.79,Chicago,French,466,9785,9,Foodies,2021-07-09
93437,Innovate Industries,Email,Women 25-34,15 days,Facebook,0.06,9617.0,2.16,New York,English,663,7558,5,Health & Wellness,2021-12-28
133504,Alpha Innovations,Display,Women 35-44,30 days,YouTube,0.13,9365.0,6.2,Miami,English,619,6100,3,Outdoor Adventurers,2021-10-06
8276,NexGen Systems,Display,Women 35-44,45 days,Facebook,0.11,6517.0,5.16,Los Angeles,French,952,6676,6,Outdoor Adventurers,2021-09-03
173149,Innovate Industries,Social Media,Men 18-24,30 days,YouTube,0.02,16250.0,7.39,Los Angeles,Spanish,984,5908,1,Foodies,2021-05-19
57538,DataTech Solutions,Display,Men 18-24,60 days,Google Ads,0.09,14238.0,3.02,New York,German,267,5269,1,Outdoor Adventurers,2021-08-21
106419,Alpha Innovations,Search,Men 25-34,15 days,Instagram,0.11,13320.0,3.98,New York,French,570,8624,7,Health & Wellness,2021-07-23
98600,NexGen Systems,Influencer,Men 18-24,60 days,Email,0.07,6327.0,5.67,Los Angeles,Mandarin,485,2754,10,Tech Enthusiasts,2021-02-19
89926,Innovate Industries,Social Media,All Ages,15 days,YouTube,0.06,9493.0,2.93,Miami,Spanish,915,2790,2,Health & Wellness,2021-05-16
111327,TechCorp,Search,Men 18-24,45 days,Email,0.13,8856.0,7.66,Los Angeles,English,866,5123,6,Outdoor Adventurers,2021-01-02
94332,NexGen Systems,Influencer,All Ages,30 days,Facebook,0.14,17488.0,6.55,New York,Spanish,197,6422,2,Health & Wellness,2021-06-11
169480,NexGen Systems,Email,Women 25-34,60 days,Instagram,0.02,15319.0,5.64,Los Angeles,German,889,3115,6,Fashionistas,2021-04-30
72923,NexGen Systems,Search,Men 18-24,60 days,Facebook,0.15,17651.0,3.65,Houston,Mandarin,501,9768,7,Outdoor Adventurers,2021-10-15
199648,Innovate Industries,Social Media,Men 25-34,60 days,Website,0.1,6335.0,3.0,Los Angeles,English,467,5750,2,Health & Wellness,2021-12-24
164436,TechCorp,Social Media,All Ages,45 days,YouTube,0.09,7494.0,3.0,Chicago,French,492,2362,2,Fashionistas,2021-07-05
62098,Innovate Industries,Search,Women 35-44,45 days,Facebook,0.05,17969.0,6.89,New York,German,534,9233,7,Fashionistas,2021-02-17
109902,NexGen Systems,Email,All Ages,60 days,Google Ads,0.13,17988.0,4.33,Los Angeles,Mandarin,822,9718,7,Outdoor Adventurers,2021-02-06
83837,NexGen Systems,Email,Men 18-24,45 days,Email,0.05,15507.0,6.64,Los Angeles,German,966,3066,3,Fashionistas,2021-09-09
83067,DataTech Solutions,Display,All Ages,15 days,Email,0.08,11437.0,3.22,New York,Mandarin,783,7932,8,Health & Wellness,2021-07-31
141848,DataTech Solutions,Social Media,All Ages,15 days,Facebook,0.12,9795.0,7.13,Miami,Spanish,881,2163,3,Health & Wellness,2021-08-16
35761,Alpha Innovations,Email,Men 25-34,60 days,Facebook,0.11,15855.0,5.81,Chicago,German,598,9664,1,Foodies,2021-12-22
115968,NexGen Systems,Display,Men 25-34,15 days,YouTube,0.07,6518.0,5.26,New York,English,167,5537,4,Health & Wellness,2021-09-20
191022,Alpha Innovations,Display,Women 25-34,60 days,Email,0.12,17499.0,3.86,Los Angeles,English,418,3880,5,Outdoor Adventurers,2021-05-07
195972,Alpha Innovations,Search,Women 35-44,15 days,Website,0.15,16951.0,4.65,Miami,English,391,1796,7,Foodies,2021-11-28
196480,DataTech Solutions,Social Media,Women 25-34,30 days,YouTube,0.06,17588.0,6.12,Houston,French,856,8288,8,Outdoor Adventurers,2021-04-20
55511,DataTech Solutions,Social Media,Women 35-44,45 days,Facebook,0.03,16850.0,2.88,New York,German,938,7752,9,Fashionistas,2021-01-31
15063,DataTech Solutions,Influencer,Men 25-34,60 days,Facebook,0.12,12106.0,4.24,New York,Mandarin,309,9634,9,Health & Wellness,2021-04-08
27347,DataTech Solutions,Search,Men 18-24,60 days,Website,0.02,16962.0,2.95,Miami,German,251,8010,6,Tech Enthusiasts,2021-12-03
91371,Innovate Industries,Email,Men 18-24,30 days,Google Ads,0.1,12340.0,5.98,Miami,Mandarin,595,7473,1,Foodies,2021-05-01
174330,Innovate Industries,Display,Women 35-44,30 days,Google Ads,0.05,16297.0,5.88,New York,Spanish,215,3302,7,Outdoor Adventurers,2021-08-13
32313,Innovate Industries,Influencer,All Ages,15 days,Google Ads,0.09,17148.0,5.35,Chicago,Mandarin,724,4310,9,Foodies,2021-07-12
43105,TechCorp,Email,Men 25-34,15 days,Email,0.12,11440.0,5.36,New York,Mandarin,425,3169,2,Health & Wellness,2021-02-04
